"","Dem_qualtrics_id","Dem_CountryName","Dem_userlanguage","Dem_siteid","Dem_participant","Dem_Age","Dem_notes","Dem_DOB","Dem_DOT","Dem_Gender","Dem_Early","Dem_Early_1_TEXT","Dem_Language","Dem_Multilingual","Dem_Multilingual_1_TEXT","Dem_House","Dem_Childcare","Dem_Parent1Gender","Dem_Parent2Gender","Dem_MoreParent","Dem_DAYCARE","Dem_DAYCARE_1_TEXT","Dem_DAYCARE_2_TEXT","Dem_DAYCARE_3_TEXT","Dem_EDUCATION1","Dem_EDUCATION2","Dem_DOFT","Dem_Disability","Dem_Disability_2_TEXT","Dem_Race","Dem_Race_8_TEXT","Dem_Income","Dem_DAYCARE_4_TEXT","Dem_DAYCARE_5_TEXT"
"276","R_2zMeMUBPiTgQcKd","Belgium","NL","KULeuven","mn045",3.66027397260274,"","09-14-2021","03-27-2025","man","No, born full term","","Nederlands","No","","4","Yes","vrouw","man","Parent 1","Kleuterschool (totaal aantal maanden tot nu toe:_____)","","9","","Bachelor","Bachelor","05-13-2025",NA,NA,NA,NA,NA,NA,NA
